nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
399,0.048366155,-0.5619688,-0.19825666,0.048366155,-0.5619688,-0.19825666,-0.98524356,-0.1916765,-2.071834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0.029540742,-0.5479977,-0.22509824,0.029540742,-0.5479977,-0.22509824,-0.89290553,0.13658601,-1.5403367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0.24468452,-0.021652572,-0.43261778,0.24468452,-0.021652572,-0.43261778,0.096050285,-0.049794912,-0.41391087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0.23733005,-0.02345933,-0.4380722,0.23733005,-0.02345933,-0.4380722,-0.123039424,-0.1119905,-0.7053396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0.38930678,-0.032545213,-0.49841046,0.38930678,-0.032545213,-0.49841046,-0.28358063,-0.056686,-0.9366991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0.38620073,-0.032160956,-0.4972506,0.38620073,-0.032160956,-0.4972506,0.23400566,-0.013332502,-0.44041592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0.5868707,-0.16138965,-0.4464636,0.5868707,-0.16138965,-0.4464636,0.31661358,0.08662866,-0.41376555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0.58498913,-0.15555453,-0.44283292,0.58498913,-0.15555453,-0.44283292,0.49279523,0.13036683,-0.2649275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0.58636117,-0.1506165,-0.43540114,0.58636117,-0.1506165,-0.43540114,0.65359116,0.09134717,-0.07124542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0.664804,-0.39780232,-0.1833346,0.664804,-0.39780232,-0.1833346,0.6845496,0.0077166962,0.070069484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0.6676259,-0.39296034,-0.17219491,0.6676259,-0.39296034,-0.17219491,0.8058991,-0.1557023,0.37364992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0.59371877,-0.61208266,0.044031486,0.59371877,-0.61208266,0.044031486,0.84347063,-0.2260762,0.5093617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0.59755623,-0.6058969,0.052392382,0.59755623,-0.6058969,0.052392382,0.7855941,-0.30279592,0.46207672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0.26076305,-0.7738926,0.0351786,0.26076305,-0.7738926,0.0351786,0.39294413,-0.5921297,0.012889417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,0.23682894,-0.76744896,0.12640838,0.23682894,-0.76744896,0.12640838,-0.9359437,-0.45171052,-1.6865133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,-2.3144484E-4,-0.7196175,-0.085220166,-2.3144484E-4,-0.7196175,-0.085220166,-0.86328983,-0.5685829,-1.5821038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,-0.0027211527,-0.72246766,-0.09574386,-0.0027211527,-0.72246766,-0.09574386,-0.12471696,-0.8621215,-0.6114053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,-0.0038696907,-0.7205785,-0.10422084,-0.0038696907,-0.7205785,-0.10422084,-0.060148094,-0.62801415,-0.5195933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,-0.037709963,-0.62214977,-0.06048721,-0.037709963,-0.62214977,-0.06048721,-0.08989576,-0.5388806,-0.52873254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,-0.037338097,-0.6233606,-0.06844712,-0.037338097,-0.6233606,-0.06844712,-0.019116761,-0.6826918,-0.4584831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0.029339522,-0.67624635,-0.13119811,0.029339522,-0.67624635,-0.13119811,-0.038198438,-0.7493645,-0.48605758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0.029176246,-0.67524755,-0.13700037,0.029176246,-0.67524755,-0.13700037,0.021175811,-0.62630445,-0.4213109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,0.086931154,-0.6446638,-0.08577399,0.086931154,-0.6446638,-0.08577399,0.17948852,-0.55180246,-0.24595378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0.08934694,-0.6445511,-0.08812558,0.08934694,-0.6445511,-0.08812558,0.20772058,-0.6390292,-0.20335348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0.13768688,-0.6507381,-0.06999459,0.13768688,-0.6507381,-0.06999459,0.17768954,-0.6495012,-0.2377854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0.14031447,-0.6505836,-0.07124522,0.14031447,-0.6505836,-0.07124522,0.26906696,-0.643013,-0.13252607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0.14218615,-0.65029985,-0.073313944,0.14218615,-0.65029985,-0.073313944,0.23389828,-0.6363921,-0.1746812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0.1749091,-0.64524853,-0.055975493,0.1749091,-0.64524853,-0.055975493,0.26586622,-0.6343165,-0.13818249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,0.17682947,-0.64518225,-0.05750455,0.17682947,-0.64518225,-0.05750455,0.27092764,-0.6419324,-0.13242836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0.17903444,-0.6506518,-0.058545943,0.17903444,-0.6506518,-0.058545943,0.17909415,-0.6869725,-0.23220944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,0.17854565,-0.6508306,-0.062599726,0.17854565,-0.6508306,-0.062599726,0.15459628,-0.6595891,-0.26123518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,0.17947608,-0.6444156,-0.06142761,0.17947608,-0.6444156,-0.06142761,0.14700195,-0.6504103,-0.26621637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0.17950413,-0.64466995,-0.064621456,0.17950413,-0.64466995,-0.064621456,0.18087801,-0.6571317,-0.2211202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0.18954119,-0.6523466,-0.06269575,0.18954119,-0.6523466,-0.06269575,0.17368,-0.6922296,-0.2272184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0.18925367,-0.6532464,-0.06586008,0.18925367,-0.6532464,-0.06586008,0.17516463,-0.697333,-0.2209125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0.19403662,-0.65149844,-0.06339741,0.19403662,-0.65149844,-0.06339741,0.1982719,-0.6677748,-0.19595319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,0.19303413,-0.6519908,-0.06729514,0.19303413,-0.6519908,-0.06729514,0.14391147,-0.6761127,-0.25828436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,0.19250552,-0.6522973,-0.07060183,0.19250552,-0.6522973,-0.07060183,0.16660431,-0.66732025,-0.23263015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0.20702447,-0.6434675,-0.056787144,0.20702447,-0.6434675,-0.056787144,0.2224749,-0.65107596,-0.1691287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,0.20744808,-0.6438193,-0.058796667,0.20744808,-0.6438193,-0.058796667,0.22820573,-0.66105765,-0.1572632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,0.21138953,-0.6446936,-0.06264233,0.21138953,-0.6446936,-0.06264233,0.1949184,-0.65772176,-0.19624951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0.2106356,-0.64491683,-0.06580733,0.2106356,-0.64491683,-0.06580733,0.17369416,-0.65585375,-0.22089231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0.22131091,-0.6433561,-0.057149872,0.22131091,-0.6433561,-0.057149872,0.21313047,-0.67227703,-0.17398863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,0.22083195,-0.6439143,-0.0598205,0.22083195,-0.6439143,-0.0598205,0.1973621,-0.67126524,-0.19068144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,0.22857806,-0.64150137,-0.051931333,0.22857806,-0.64150137,-0.051931333,0.21236715,-0.654476,-0.17021513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0.2283632,-0.6416312,-0.05419662,0.2283632,-0.6416312,-0.05419662,0.21783616,-0.64799404,-0.16519551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0.22727612,-0.6424821,-0.05737741,0.22727612,-0.6424821,-0.05737741,0.17400928,-0.68417543,-0.21323617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,0.23140542,-0.6438166,-0.05515145,0.23140542,-0.6438166,-0.05515145,0.19039373,-0.6611166,-0.19152614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,0.23128681,-0.6439002,-0.057088416,0.23128681,-0.6439002,-0.057088416,0.22547458,-0.6480023,-0.15199982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,0.23795582,-0.64353126,-0.054387983,0.23795582,-0.64353126,-0.054387983,0.22002363,-0.6466431,-0.15842889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,0.23677509,-0.64417714,-0.057317413,0.23677509,-0.64417714,-0.057317413,0.17891848,-0.675824,-0.20085956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0.24469526,-0.64605665,-0.050806012,0.24469526,-0.64605665,-0.050806012,0.20079188,-0.68251157,-0.17498574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0.24436226,-0.64656097,-0.052669536,0.24436226,-0.64656097,-0.052669536,0.22804555,-0.6712725,-0.14398223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0.24652174,-0.64605767,-0.055729166,0.24652174,-0.64605767,-0.055729166,0.16384631,-0.6637763,-0.21901944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0.2455429,-0.6464285,-0.058214404,0.2455429,-0.6464285,-0.058214404,0.19757985,-0.664601,-0.17999117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0.24564907,-0.64662534,-0.059420962,0.24564907,-0.64662534,-0.059420962,0.25085184,-0.6562649,-0.11854264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0.2574581,-0.6506976,-0.052117527,0.2574581,-0.6506976,-0.052117527,0.19519785,-0.6797181,-0.17732882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0.25659508,-0.65107346,-0.05420643,0.25659508,-0.65107346,-0.05420643,0.21430689,-0.6694932,-0.15656294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0.27173987,-0.64892375,-0.039913014,0.27173987,-0.64892375,-0.039913014,0.23091158,-0.6563106,-0.1370485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0.27125654,-0.6491728,-0.041370165,0.27125654,-0.6491728,-0.041370165,0.24757124,-0.6613724,-0.112770386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0.28311616,-0.6502016,-0.032521933,0.28311616,-0.6502016,-0.032521933,0.25322223,-0.6561429,-0.10663775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0.28078747,-0.65066844,-0.035897702,0.28078747,-0.65066844,-0.035897702,0.16668166,-0.6735435,-0.20131056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0.3039864,-0.6510203,-0.011059174,0.3039864,-0.6510203,-0.011059174,0.25076854,-0.658631,-0.104847066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0.3029583,-0.65126956,-0.012794612,0.3029583,-0.65126956,-0.012794612,0.25258294,-0.6634844,-0.09783123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0.30082628,-0.6513914,-0.015814567,0.30082628,-0.6513914,-0.015814567,0.19635789,-0.65736336,-0.16379249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0.33652422,-0.66545403,0.020332465,0.33652422,-0.66545403,0.020332465,0.33732623,-0.65486884,0.00537381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0.33756924,-0.6654276,0.02140154,0.33756924,-0.6654276,0.02140154,0.38877442,-0.66413146,0.073786266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0.36453876,-0.6873803,0.06461453,0.36453876,-0.6873803,0.06461453,0.37529734,-0.6827129,0.06374997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0.36435828,-0.6873809,0.06451531,0.36435828,-0.6873809,0.06451531,0.35551503,-0.6874097,0.059653427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0.37954012,-0.70438236,0.12536885,0.37954012,-0.70438236,0.12536885,0.4308683,-0.6566307,0.16023375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0.38122204,-0.70453477,0.12732297,0.38122204,-0.70453477,0.12732297,0.46363533,-0.712004,0.22307506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0.37272042,-0.7320726,0.16833678,0.37272042,-0.7320726,0.16833678,0.56713283,-0.73695904,0.36461905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0.37908038,-0.732489,0.17575823,0.37908038,-0.732489,0.17575823,0.690718,-0.75289357,0.53941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0.27478817,-0.69809073,0.16316056,0.27478817,-0.69809073,0.16316056,0.83874816,-0.8784385,0.7404047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0.2830361,-0.7001508,0.17055237,0.2830361,-0.7001508,0.17055237,0.68718505,-0.80109197,0.53275096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0.29103526,-0.7048219,0.17801562,0.29103526,-0.7048219,0.17801562,0.6829952,-0.93370503,0.5437147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0.050720073,-0.5010056,-0.060934655,0.050720073,-0.5010056,-0.060934655,-0.9535728,-0.45560163,-1.7937101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0.031951237,-0.48895675,-0.0900363,0.031951237,-0.48895675,-0.0900363,-0.8877226,0.10143623,-1.5160182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0.0048929537,-0.02414105,-0.28081584,0.0048929537,-0.02414105,-0.28081584,-0.43216616,0.09193491,-0.77660215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,-0.002538219,-0.02424938,-0.2924218,-0.002538219,-0.02424938,-0.2924218,-0.36666602,-0.029557504,-0.86111295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0.1733909,0.092109144,-0.5025674,0.1733909,0.092109144,-0.5025674,-0.3515535,-0.11263955,-0.9697504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0.1656302,0.08960396,-0.5096129,0.1656302,0.08960396,-0.5096129,-0.21464416,-0.03315019,-0.8548418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0.4564523,0.08142106,-0.54321456,0.4564523,0.08142106,-0.54321456,0.06388814,0.06678267,-0.6114331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0.45090503,0.08354073,-0.5431146,0.45090503,0.08354073,-0.5431146,0.17908897,0.18740453,-0.5382156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0.45419374,0.08671555,-0.5357771,0.45419374,0.08671555,-0.5357771,0.61534137,0.24228178,-0.17623971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0.68152994,-0.15507847,-0.35469562,0.68152994,-0.15507847,-0.35469562,0.855311,0.2568866,0.11759473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0.68539786,-0.14741604,-0.34357047,0.68539786,-0.14741604,-0.34357047,0.8749235,0.22804312,0.20156214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0.66339594,-0.30490065,0.014407869,0.66339594,-0.30490065,0.014407869,0.8352408,0.20262821,0.19659053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0.66737807,-0.29810098,0.02422911,0.66737807,-0.29810098,0.02422911,0.8625037,0.035083655,0.5054703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,0.49848837,-0.56401867,0.19089559,0.49848837,-0.56401867,0.19089559,0.9400486,-0.16195323,0.91719717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0.50553787,-0.5595083,0.2020607,0.50553787,-0.5595083,0.2020607,0.8509652,-0.33850205,0.7491523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0.10668269,-0.63946784,0.11069327,0.10668269,-0.63946784,0.11069327,-0.20368539,-0.30488887,-0.49818403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,0.0904051,-0.63607615,0.084613815,0.0904051,-0.63607615,0.084613815,-0.7071977,-0.46988583,-1.1932803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,0.083687596,-0.6509428,0.07055274,0.083687596,-0.6509428,0.07055274,-0.2454704,-1.3794117,-0.6184411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0.075534955,-0.63779956,0.06027337,0.075534955,-0.63779956,0.06027337,0.027832197,-0.82857037,-0.31474608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0.07243143,-0.6378007,0.050564285,0.07243143,-0.6378007,0.050564285,-0.07964164,-0.63785493,-0.4251815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0.061806444,-0.63462377,0.024044983,0.061806444,-0.63462377,0.024044983,-0.05367914,-0.7574162,-0.40258712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,0.06119293,-0.637008,0.017351799,0.06119293,-0.637008,0.017351799,0.031130502,-0.75383574,-0.31061465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0.09869151,-0.62017405,0.026520094,0.09869151,-0.62017405,0.026520094,0.11179638,-0.659523,-0.21965261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0.101284966,-0.6198522,0.024189534,0.101284966,-0.6198522,0.024189534,0.22836405,-0.6040829,-0.09000796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0.14570895,-0.61376905,0.047162518,0.14570895,-0.61376905,0.047162518,0.322356,-0.59629095,0.020964928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0.14882132,-0.61495256,0.046313442,0.14882132,-0.61495256,0.046313442,0.3013276,-0.6729419,0.004708825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0.15264483,-0.6162674,0.046434678,0.15264483,-0.6162674,0.046434678,0.33999744,-0.6806943,0.052375194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0.17842573,-0.6079864,0.050802268,0.17842573,-0.6079864,0.050802268,0.35654905,-0.6356432,0.067346565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0.1809606,-0.6084128,0.04987837,0.1809606,-0.6084128,0.04987837,0.30516943,-0.62930506,0.0046072137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,0.19453782,-0.60473317,0.046241295,0.19453782,-0.60473317,0.046241295,0.27902082,-0.65217644,-0.019495813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0.19562922,-0.6058203,0.044231255,0.19562922,-0.6058203,0.044231255,0.24910828,-0.6590909,-0.05426066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0.20746826,-0.5910867,0.051890474,0.20746826,-0.5910867,0.051890474,0.27491316,-0.62040126,-0.02768974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0.20929646,-0.59161973,0.05085938,0.20929646,-0.59161973,0.05085938,0.29887915,-0.6177393,3.3574243E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0.20731354,-0.60609794,0.03622119,0.20731354,-0.60609794,0.03622119,0.23554595,-0.6737838,-0.069006935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0.20750226,-0.6078041,0.03370012,0.20750226,-0.6078041,0.03370012,0.21674956,-0.69140744,-0.089832336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0.21445279,-0.5997101,0.043228738,0.21445279,-0.5997101,0.043228738,0.20925663,-0.646737,-0.10093209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0.21489815,-0.600435,0.040965628,0.21489815,-0.600435,0.040965628,0.23672006,-0.63595635,-0.069926985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0.21518704,-0.60166955,0.038621213,0.21518704,-0.60166955,0.038621213,0.22934233,-0.6621625,-0.07625541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0.24129848,-0.603575,0.04614043,0.24129848,-0.603575,0.04614043,0.26702434,-0.66197735,-0.030754335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0.2416931,-0.60501766,0.044485983,0.2416931,-0.60501766,0.044485983,0.26102918,-0.6757087,-0.036582142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0.26226047,-0.59833026,0.0556256,0.26226047,-0.59833026,0.0556256,0.2551802,-0.6582023,-0.040582974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,0.26303467,-0.5992719,0.054759823,0.26303467,-0.5992719,0.054759823,0.3009705,-0.6454114,0.01233663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0.28082052,-0.5935324,0.06154792,0.28082052,-0.5935324,0.06154792,0.3258862,-0.6340358,0.040810682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,0.27978596,-0.5939678,0.05892466,0.27978596,-0.5939678,0.05892466,0.22909133,-0.6153028,-0.069615126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0.30459598,-0.5929833,0.08240049,0.30459598,-0.5929833,0.08240049,0.30069277,-0.61105055,0.013311891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0.30464953,-0.5936828,0.08121528,0.30464953,-0.5936828,0.08121528,0.307275,-0.6279604,0.023139676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0.30420768,-0.5944982,0.07957406,0.30420768,-0.5944982,0.07957406,0.2825595,-0.634456,-8.4537186E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0.32534942,-0.5958685,0.09365927,0.32534942,-0.5958685,0.09365927,0.30233774,-0.6177924,0.020610528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0.32578358,-0.5964368,0.09337502,0.32578358,-0.5964368,0.09337502,0.34705576,-0.6242804,0.07944644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0.3406511,-0.6067479,0.10471212,0.3406511,-0.6067479,0.10471212,0.32228103,-0.6640831,0.057683177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0.34112188,-0.6079357,0.10479313,0.34112188,-0.6079357,0.10479313,0.3641911,-0.66613954,0.10876234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,0.34724233,-0.612836,0.10946924,0.34724233,-0.612836,0.10946924,0.32922694,-0.66720027,0.07090282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0.34638727,-0.613781,0.10818132,0.34638727,-0.613781,0.10818132,0.3044894,-0.6600866,0.045072213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,0.3568902,-0.6133668,0.11486236,0.3568902,-0.6133668,0.11486236,0.32058397,-0.66949177,0.06416209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0.35628295,-0.61414987,0.11395235,0.35628295,-0.61414987,0.11395235,0.3265282,-0.6525182,0.06936199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0.35532156,-0.6147246,0.11269378,0.35532156,-0.6147246,0.11269378,0.30821073,-0.6428851,0.0510237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,0.36874592,-0.61589414,0.119919755,0.36874592,-0.61589414,0.119919755,0.3182233,-0.6504722,0.06380087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0.36723828,-0.61638516,0.11817192,0.36723828,-0.61638516,0.11817192,0.2933645,-0.6404502,0.032527693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,0.3848041,-0.61828214,0.13310434,0.3848041,-0.61828214,0.13310434,0.33281183,-0.6407234,0.08285454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
